date_time,cash
2018-01-18T11:15:22Z,205146.000279413
2018-01-18T11:25:04Z,205146.000279413
2018-01-18T11:35:57Z,31855.7495074005
2018-01-18T11:49:21Z,85701.0767936028
2018-01-18T11:53:03Z,64.4026493985908
2018-01-18T12:08:01Z,181898.214642849
2018-01-18T12:49:53Z,68700.3481487016
2018-01-18T12:51:39Z,414.690230273853
2018-01-18T12:52:33Z,205146.000279413
2018-01-18T13:24:15Z,181898.214642849
2018-01-18T13:28:07Z,314.159265358979
2018-01-18T14:53:36Z,30066.2983319158
2018-01-18T14:56:18Z,92.9911425462579
2018-01-18T16:40:14Z,205146.000279413
2018-01-19T08:21:50Z,193374.452606413
2018-01-19T09:02:59Z,171402.153587206
2018-01-19T09:06:19Z,1385.4423602331
2018-01-19T10:04:49Z,145326.93456241
2018-01-19T10:09:06Z,128.805298797182
2018-01-19T10:11:50Z,171402.153587206
2018-01-19T10:15:08Z,1385.4423602331
2018-01-19T10:22:24Z,152272.995919497
2018-01-19T10:26:58Z,94.2477796076938
2018-01-19T11:07:40Z,145326.93456241
2018-01-19T11:12:41Z,128.805298797182
2018-01-19T11:14:20Z,145326.93456241
2018-01-19T11:17:23Z,128.805298797182
2018-01-19T11:18:52Z,193374.452606413
2018-01-19T11:23:50Z,1404.29191615464
2018-01-19T11:24:51Z,150042.465135449
2018-01-19T11:28:20Z,753.98223686155
2018-01-19T13:01:32Z,127020.874169943
2018-01-19T13:04:42Z,56.5486677646163
2018-01-19T13:05:40Z,62831.8530717959
2018-01-19T13:08:09Z,150620.518183709
2018-01-19T13:13:50Z,175.929188601028
2018-01-19T13:14:51Z,133234.944438743
2018-01-19T13:18:51Z,1853.53966561798
2018-01-19T13:21:10Z,41029.2000558827
2018-01-19T13:24:24Z,125.663706143592
2018-01-19T13:32:32Z,171854.542929322
2018-01-19T13:37:33Z,933.053018116169
2018-01-19T13:53:59Z,127020.874169943
2018-01-19T13:58:09Z,213.628300444106
2018-01-19T13:58:46Z,942.477796076938
2018-01-19T14:32:24Z,234790.068558687
2018-01-19T14:36:50Z,829.380460547706
2018-01-19T14:42:46Z,150042.465135449
2018-01-19T14:45:40Z,753.98223686155
2018-01-19T16:41:07Z,159278.747537003
2018-01-19T16:44:18Z,205146.000279413
2018-01-20T10:25:09Z,34280.4307174411
2018-01-20T10:27:56Z,277.08847204662
2018-01-20T10:36:12Z,150331.491659579
2018-01-20T10:38:14Z,464.955712731289
2018-01-20T10:55:49Z,150042.465135449
2018-01-20T11:01:41Z,125.663706143592
2018-01-20T11:44:42Z,127020.874169943
2018-01-20T11:52:25Z,152320.119809301
2018-01-20T11:55:13Z,47.1238898038469
2018-01-20T11:55:56Z,171854.542929322
2018-01-20T11:59:12Z,147.65485471872
2018-01-20T12:15:00Z,205146.000279413
2018-01-20T12:25:59Z,34189.9528490177
2018-01-20T12:29:48Z,53.4070751110265
2018-01-20T13:04:21Z,159278.747537003
2018-01-20T14:24:48Z,181898.214642849
2018-01-22T09:54:44Z,193374.452606413
2018-01-22T10:00:36Z,1404.29191615464
2018-01-22T10:35:12Z,152027.951692517
2018-01-22T10:38:12Z,1910.08833338259
2018-01-22T12:55:39Z,181898.214642849
2018-01-22T12:59:05Z,314.159265358979
2018-01-22T13:07:49Z,82938.0460547706
2018-01-22T13:10:23Z,314.159265358979
2018-01-22T15:00:30Z,205146.000279413
2018-01-22T15:16:19Z,38674.8905212825
2018-01-22T15:19:12Z,2165.8139753848
2018-01-22T17:16:12Z,34280.4307174411
2018-01-22T17:18:46Z,277.08847204662
2018-01-23T08:41:43Z,152027.951692517
2018-01-23T08:44:58Z,25.1327412287183
2018-01-23T10:14:39Z,102573.000139707
2018-01-23T10:45:05Z,171402.153587206
2018-01-23T10:47:41Z,1385.4423602331
2018-01-23T10:49:20Z,279.601746169492
2018-01-23T11:45:38Z,38674.8905212825
2018-01-23T11:49:20Z,2165.8139753848
2018-01-23T11:56:07Z,205146.000279413
2018-01-23T12:02:40Z,628.318530717959
2018-01-23T12:42:26Z,145326.93456241
2018-01-23T12:45:06Z,128.805298797182
2018-01-23T12:58:12Z,150331.491659579
2018-01-23T13:24:08Z,171402.153587206
2018-01-23T13:31:43Z,1385.4423602331
2018-01-23T15:02:41Z,145326.93456241
2018-01-23T15:06:29Z,128.805298797182
2018-01-23T17:06:28Z,171402.153587206
2018-01-23T17:11:32Z,128.805298797182
2018-01-24T08:51:34Z,62228.6672823066
2018-01-24T08:54:29Z,603.18578948924
2018-01-24T09:11:15Z,152320.119809301
2018-01-24T09:14:36Z,47.1238898038469
2018-01-24T09:15:42Z,181898.214642849
2018-01-24T10:27:47Z,171402.153587206
2018-01-24T10:31:58Z,128.805298797182
2018-01-24T11:05:52Z,171402.153587206
2018-01-24T11:09:06Z,1385.4423602331
2018-01-24T11:09:52Z,205146.000279413
2018-01-24T11:14:02Z,72663.4672812051
2018-01-24T11:17:40Z,64.4026493985908
2018-01-24T11:20:42Z,62228.6672823066
2018-01-24T11:23:16Z,131.946891450771
2018-01-24T11:41:25Z,181898.214642849
2018-01-24T11:59:35Z,171402.153587206
2018-01-24T12:03:24Z,1385.4423602331
2018-01-24T12:04:17Z,150331.491659579
2018-01-24T12:06:59Z,464.955712731289
2018-01-24T12:07:52Z,85927.2714646612
2018-01-24T12:11:39Z,152.367243699105
2018-01-24T13:18:15Z,171402.153587206
2018-01-24T13:22:20Z,1385.4423602331
2018-01-24T13:27:25Z,38674.8905212825
2018-01-24T13:30:06Z,123.778750551438
2018-01-24T13:31:16Z,145326.93456241
2018-01-24T13:38:17Z,128.805298797182
2018-01-24T16:33:24Z,145326.93456241
2018-01-24T16:38:00Z,757.12382951514
2018-01-24T16:38:50Z,145326.93456241
2018-01-24T16:41:20Z,757.12382951514
2018-01-25T09:25:04Z,133234.944438743
2018-01-25T09:28:16Z,282.743338823081
2018-01-25T09:29:13Z,127020.874169943
2018-01-25T09:31:38Z,213.628300444106
2018-01-25T10:08:58Z,205146.000279413
2018-01-25T10:17:28Z,171402.153587206
2018-01-25T10:20:40Z,128.805298797182
2018-01-25T11:23:23Z,68700.3481487016
2018-01-25T11:25:44Z,414.690230273853
2018-01-25T11:34:49Z,159278.747537003
2018-01-25T11:58:56Z,34280.4307174411
2018-01-25T12:01:20Z,277.08847204662
2018-01-25T12:14:04Z,150331.491659579
2018-01-25T12:18:04Z,464.955712731289
2018-01-25T14:24:39Z,181898.214642849
2018-01-25T14:28:13Z,314.159265358979
2018-01-25T14:36:53Z,30066.2983319158
2018-01-25T14:38:54Z,92.9911425462579
2018-01-25T14:47:52Z,150042.465135449
2018-01-25T14:50:28Z,753.98223686155
2018-01-25T16:32:49Z,31855.7495074005
2018-01-25T16:35:09Z,188.495559215388
2018-01-26T09:10:52Z,159278.747537003
2018-01-26T11:05:50Z,79639.3737685013
2018-01-26T11:11:43Z,171854.542929322
2018-01-26T11:15:45Z,933.053018116169
2018-01-26T11:36:09Z,205146.000279413
2018-01-26T12:42:23Z,193374.452606413
2018-01-26T12:45:41Z,147.65485471872
2018-01-26T13:07:06Z,150331.491659579
2018-01-26T13:11:09Z,464.955712731289
2018-01-26T13:24:46Z,159278.747537003
2018-01-26T13:28:20Z,38674.8905212825
2018-01-26T13:30:12Z,280.858383230928
2018-01-26T14:04:39Z,36379.6429285698
2018-01-26T14:08:53Z,62.8318530717959
2018-01-26T15:20:54Z,314.159265358979
2018-01-26T15:51:40Z,205146.000279413
2018-01-26T16:33:12Z,205146.000279413
2018-01-26T16:38:53Z,205146.000279413
2018-01-27T08:05:51Z,171402.153587206
2018-01-27T08:09:57Z,1385.4423602331
2018-01-27T09:20:29Z,36379.6429285698
2018-01-27T09:25:09Z,62.8318530717959
2018-01-27T10:00:37Z,7539.8223686155
2018-01-29T09:01:30Z,159278.747537003
2018-01-29T09:24:38Z,152320.119809301
2018-01-29T09:38:59Z,47.1238898038469
2018-01-29T09:40:11Z,152320.119809301
2018-01-29T09:43:22Z,47.1238898038469
2018-01-29T09:44:32Z,36379.6429285698
2018-01-29T09:46:48Z,62.8318530717959
2018-01-29T11:03:38Z,193374.452606413
2018-01-29T11:06:02Z,147.65485471872
2018-01-29T11:13:27Z,41029.2000558827
2018-01-29T11:15:32Z,125.663706143592
2018-01-29T11:28:06Z,205146.000279413
2018-01-29T12:15:23Z,193374.452606413
2018-01-29T12:19:10Z,147.65485471872
2018-01-29T13:04:52Z,193374.452606413
2018-01-29T13:07:48Z,147.65485471872
2018-01-29T13:16:36Z,159278.747537003
2018-01-29T13:19:53Z,181898.214642849
2018-01-29T13:43:46Z,314.159265358979
2018-01-29T14:43:46Z,56548.6677646163
2018-01-29T14:56:28Z,205146.000279413
2018-01-29T15:01:22Z,133234.944438743
2018-01-29T15:04:59Z,282.743338823081
2018-01-29T15:05:56Z,133234.944438743
2018-01-29T15:08:37Z,125.663706143592
2018-01-29T15:20:30Z,171402.153587206
2018-01-29T15:25:44Z,1385.4423602331
2018-01-29T16:27:10Z,30464.0239618602
2018-01-29T16:30:41Z,951.902574037707
2018-01-30T08:15:01Z,171402.153587206
2018-01-30T08:19:16Z,128.805298797182
2018-01-30T09:09:04Z,193374.452606413
2018-01-30T09:13:36Z,147.65485471872
2018-01-30T09:39:19Z,152320.119809301
2018-01-30T09:42:20Z,47.1238898038469
2018-01-30T10:44:35Z,34280.4307174411
2018-01-30T10:46:02Z,277.08847204662
2018-01-30T10:53:10Z,181898.214642849
2018-01-30T11:01:11Z,159278.747537003
2018-01-30T11:28:11Z,62228.6672823066
2018-01-30T11:31:02Z,603.18578948924
2018-01-30T11:56:33Z,205146.000279413
2018-01-30T12:39:53Z,133234.944438743
2018-01-30T12:44:53Z,125.663706143592
2018-01-30T12:46:58Z,171402.153587206
2018-01-30T12:50:56Z,128.805298797182
2018-01-30T12:53:33Z,181898.214642849
2018-01-30T13:35:05Z,255097.323471491
2018-01-31T08:08:23Z,152320.119809301
2018-01-31T08:12:03Z,47.1238898038469
2018-01-31T09:51:56Z,171402.153587206
2018-01-31T09:56:18Z,1385.4423602331
2018-01-31T11:04:21Z,133234.944438743
2018-01-31T11:06:33Z,282.743338823081
2018-01-31T11:22:20Z,34370.9085858645
2018-01-31T11:25:05Z,186.610603623234
2018-01-31T11:44:36Z,193374.452606413
2018-01-31T11:47:49Z,147.65485471872
2018-01-31T12:49:55Z,152320.119809301
2018-01-31T12:54:25Z,47.1238898038469
2018-01-31T12:56:46Z,152320.119809301
2018-01-31T13:01:30Z,47.1238898038469
2018-01-31T13:12:15Z,193374.452606413
2018-01-31T13:19:55Z,147.65485471872
2018-01-31T13:59:42Z,127020.874169943
2018-01-31T14:02:38Z,213.628300444106
2018-01-31T14:05:50Z,152320.119809301
2018-01-31T14:09:19Z,47.1238898038469
2018-01-31T14:17:34Z,125663.706143592
2018-01-31T14:28:20Z,279.601746169492
2018-01-31T17:23:00Z,171854.542929322
2018-01-31T17:26:25Z,933.053018116169
2018-02-01T09:17:39Z,193374.452606413
2018-02-01T09:20:45Z,147.65485471872
2018-02-01T09:33:13Z,205146.000279413
2018-02-01T09:46:05Z,171402.153587206
2018-02-01T09:48:56Z,128.805298797182
2018-02-01T11:41:17Z,78263.3561862289
2018-02-01T11:43:55Z,276.460153515902
2018-02-01T11:52:05Z,48058.3251227306
2018-02-01T12:51:26Z,181898.214642849
2018-02-01T12:55:53Z,314.159265358979
2018-02-01T13:00:13Z,171854.542929322
2018-02-01T13:04:26Z,933.053018116169
2018-02-01T13:06:20Z,171402.153587206
2018-02-01T13:10:07Z,1371.71360033691
2018-02-01T13:12:45Z,150331.491659579
2018-02-01T13:17:04Z,464.955712731289
2018-02-01T13:19:25Z,150042.465135449
2018-02-01T13:23:22Z,753.98223686155
2018-02-01T13:25:19Z,41029.2000558827
2018-02-01T13:26:50Z,125.663706143592
2018-02-01T13:31:19Z,171854.542929322
2018-02-01T13:35:36Z,933.053018116169
2018-02-01T13:39:53Z,159278.747537003
2018-02-01T14:56:21Z,205146.000279413
2018-02-01T15:00:27Z,133234.944438743
2018-02-01T15:04:34Z,282.743338823081
2018-02-01T16:09:15Z,145326.93456241
2018-02-01T16:12:26Z,128.805298797182
2018-02-02T09:19:45Z,171854.542929322
2018-02-02T09:31:02Z,147.65485471872
2018-02-02T09:32:35Z,133234.944438743
2018-02-02T09:36:27Z,125.663706143592
2018-02-02T09:41:02Z,30159.289474462
2018-02-02T10:01:54Z,152320.119809301
2018-02-02T10:06:10Z,47.1238898038469
2018-02-02T10:40:49Z,181898.214642849
2018-02-02T10:48:49Z,314.159265358979
2018-02-02T11:07:03Z,79639.3737685013
2018-02-02T11:29:28Z,150331.491659579
2018-02-02T11:32:34Z,464.955712731289
2018-02-02T11:37:24Z,193374.452606413
2018-02-02T11:40:47Z,147.65485471872
2018-02-02T11:43:46Z,159278.747537003
2018-02-02T11:49:34Z,133234.944438743
2018-02-02T11:51:48Z,282.743338823081
2018-02-02T12:48:06Z,171402.153587206
2018-02-02T12:51:38Z,1385.4423602331
2018-02-02T13:08:44Z,193374.452606413
2018-02-02T13:16:22Z,1404.29191615464
2018-02-02T13:21:14Z,150331.491659579
2018-02-02T13:26:10Z,150.79644737231
2018-02-02T13:28:45Z,7539.8223686155
2018-02-02T13:38:00Z,29065.386912482
2018-02-02T13:42:01Z,779.743296620987
2018-02-02T14:19:10Z,159278.747537003
2018-02-02T14:30:39Z,7539.8223686155
2018-02-02T14:41:26Z,7539.8223686155
2018-02-02T14:44:11Z,314.159265358979
2018-02-02T15:13:27Z,159278.747537003
2018-02-02T15:16:24Z,942.477796076938
2018-02-02T18:16:54Z,30066.2983319158
2018-02-02T18:20:43Z,92.9911425462579
2018-02-05T08:12:02Z,152320.119809301
2018-02-05T09:53:55Z,150042.465135449
2018-02-05T09:57:29Z,125.663706143592
2018-02-05T10:03:59Z,205146.000279413
2018-02-05T10:09:28Z,205146.000279413
2018-02-05T10:14:15Z,205146.000279413
2018-02-05T10:17:13Z,628.318530717959
2018-02-05T10:42:33Z,7539.8223686155
2018-02-05T10:48:44Z,15707.963267949
2018-02-05T11:35:48Z,171524.675700696
2018-02-05T11:41:32Z,1262.9202467431
2018-02-05T12:35:52Z,127020.874169943
2018-02-05T12:38:26Z,213.628300444106
2018-02-05T12:39:38Z,152320.119809301
2018-02-05T12:43:13Z,47.1238898038469
2018-02-05T12:44:27Z,85701.0767936028
2018-02-05T12:47:19Z,64.4026493985908
2018-02-05T12:48:23Z,34280.4307174411
2018-02-05T12:50:06Z,277.08847204662
2018-02-05T12:51:54Z,193000.603080635
2018-02-05T12:55:10Z,1778.14144193182
2018-02-05T12:58:59Z,96687.2263032063
2018-02-05T13:05:10Z,73.8274273593602
2018-02-05T13:06:25Z,171402.153587206
2018-02-05T13:11:51Z,1385.4423602331
2018-02-05T13:44:59Z,34280.4307174411
2018-02-05T13:47:18Z,120.00883936713
2018-02-05T14:56:42Z,72663.4672812051
2018-02-05T15:01:50Z,221.48228207808
2018-02-05T15:11:55Z,122.522113490002
2018-02-05T15:23:05Z,171854.542929322
2018-02-05T15:26:42Z,147.65485471872
2018-02-06T07:37:47Z,150331.491659579
2018-02-06T07:41:22Z,464.955712731289
2018-02-06T09:16:58Z,205146.000279413
2018-02-06T10:22:57Z,127020.874169943
2018-02-06T10:30:12Z,56.5486677646163
2018-02-06T10:41:15Z,205146.000279413
2018-02-06T10:51:20Z,279.601746169492
2018-02-06T11:42:19Z,181898.214642849
2018-02-06T11:45:44Z,314.159265358979
2018-02-06T12:49:08Z,150331.491659579
2018-02-06T13:01:27Z,464.955712731289
2018-02-06T13:26:59Z,159278.747537003
2018-02-06T13:32:10Z,181898.214642849
2018-02-06T13:35:43Z,314.159265358979
2018-02-06T13:59:55Z,193374.452606413
2018-02-06T14:02:55Z,147.65485471872
2018-02-06T14:26:18Z,171402.153587206
2018-02-06T14:31:52Z,128.805298797182
2018-02-06T15:00:41Z,31855.7495074005
2018-02-06T15:04:47Z,188.495559215388
2018-02-06T15:43:57Z,159278.747537003
2018-02-06T15:47:01Z,7539.8223686155
2018-02-06T15:49:13Z,314.159265358979
2018-02-06T16:32:39Z,145326.93456241
2018-02-06T16:37:37Z,128.805298797182
2018-02-07T07:50:05Z,159278.747537003
2018-02-07T10:17:19Z,181898.214642849
2018-02-07T11:02:24Z,205146.000279413
2018-02-07T11:07:52Z,96687.2263032063
2018-02-07T11:10:39Z,702.145958077319
2018-02-07T11:25:32Z,152320.119809301
2018-02-07T11:28:12Z,47.1238898038469
2018-02-07T11:29:39Z,152320.119809301
2018-02-07T11:33:09Z,47.1238898038469
2018-02-07T11:34:01Z,205146.000279413
2018-02-07T11:37:07Z,2199.11485751286
2018-02-07T11:38:02Z,193374.452606413
2018-02-07T11:40:51Z,1404.29191615464
2018-02-07T12:46:18Z,51019.4646942982
2018-02-07T12:48:49Z,31.4159265358979
2018-02-07T12:49:33Z,31415.9265358979
2018-02-07T13:05:51Z,90949.1073214245
2018-02-07T13:08:33Z,157.07963267949
2018-02-07T13:14:00Z,38674.8905212825
2018-02-07T13:16:26Z,123.778750551438
2018-02-07T13:17:28Z,436.681378848981
2018-02-07T13:23:12Z,90949.1073214245
2018-02-07T13:26:43Z,31855.7495074005
2018-02-07T13:28:42Z,188.495559215388
2018-02-07T13:29:30Z,150331.491659579
2018-02-07T13:31:55Z,464.955712731289
2018-02-07T14:02:23Z,145326.93456241
2018-02-07T14:06:22Z,128.805298797182
2018-02-07T14:24:03Z,145326.93456241
2018-02-07T14:33:55Z,128.805298797182
2018-02-07T14:47:00Z,145326.93456241
2018-02-07T14:54:57Z,2304.86086623269
2018-02-07T15:13:03Z,171854.542929322
2018-02-07T15:16:18Z,147.65485471872
2018-02-07T15:17:16Z,193374.452606413
2018-02-07T15:19:40Z,147.65485471872
2018-02-07T15:20:39Z,145326.93456241
2018-02-07T15:23:29Z,128.805298797182
2018-02-07T15:26:41Z,159278.747537003
2018-02-07T15:30:49Z,942.477796076938
2018-02-08T09:16:43Z,96687.2263032063
2018-02-08T09:19:21Z,73.8274273593602
2018-02-08T09:26:22Z,150331.491659579
2018-02-08T09:29:17Z,464.955712731289
2018-02-08T09:32:04Z,127020.874169943
2018-02-08T09:35:23Z,213.628300444106
2018-02-08T11:03:35Z,47123.8898038469
2018-02-08T11:22:12Z,159278.747537003
2018-02-08T11:37:18Z,152320.119809301
2018-02-08T11:41:00Z,47.1238898038469
2018-02-08T11:42:31Z,171402.153587206
2018-02-08T11:47:00Z,1385.4423602331
2018-02-08T11:49:53Z,75165.7458297894
2018-02-08T11:52:24Z,232.477856365645
2018-02-08T11:53:50Z,205146.000279413
2018-02-08T13:11:45Z,205146.000279413
2018-02-08T13:19:33Z,34370.9085858645
2018-02-08T13:21:28Z,186.610603623234
2018-02-08T13:45:04Z,76026.542216873
2018-02-08T14:56:57Z,171402.153587206
2018-02-08T15:04:02Z,128.805298797182
2018-02-08T16:05:09Z,181898.214642849
2018-02-08T16:40:02Z,159278.747537003
2018-02-09T07:45:20Z,159278.747537003
2018-02-09T09:24:20Z,205146.000279413
2018-02-09T10:05:20Z,171854.542929322
2018-02-09T10:08:56Z,933.053018116169
2018-02-09T10:30:15Z,96761.0537305656
2018-02-09T11:21:26Z,71741.4098373765
2018-02-09T11:24:04Z,515.221195188726
2018-02-09T11:35:00Z,145326.93456241
2018-02-09T11:37:14Z,128.805298797182
2018-02-09T12:21:39Z,205146.000279413
2018-02-09T12:26:19Z,628.318530717959
2018-02-09T13:14:28Z,1495.99500571292
2018-02-09T13:18:32Z,102573.000139707
2018-02-09T13:21:20Z,157.07963267949
2018-02-09T13:22:24Z,7539.8223686155
2018-02-09T13:30:17Z,181898.214642849
2018-02-09T13:33:43Z,314.159265358979
2018-02-09T13:35:48Z,150331.491659579
2018-02-09T13:39:50Z,464.955712731289
2018-02-09T13:41:19Z,29065.386912482
2018-02-09T13:43:51Z,151.424765903028
2018-02-09T14:28:26Z,5321.85795518111
2018-02-09T14:31:14Z,18.8495559215388
2018-02-09T14:32:32Z,5321.85795518111
2018-02-09T14:34:55Z,18.8495559215388
2018-02-09T15:05:37Z,181898.214642849
2018-02-09T16:30:43Z,159278.747537003
2018-02-09T16:38:54Z,30066.2983319158
2018-02-09T16:42:07Z,92.9911425462579
2018-02-10T11:15:50Z,171854.542929322
2018-02-10T11:19:16Z,933.053018116169
2018-02-10T11:41:19Z,152320.119809301
2018-02-10T11:45:15Z,47.1238898038469
2018-02-10T12:41:02Z,41029.2000558827
2018-02-10T12:43:32Z,125.663706143592
2018-02-10T14:15:26Z,171854.542929322
2018-02-10T14:20:15Z,933.053018116169
2018-02-10T14:29:52Z,181898.214642849
2018-02-10T14:34:39Z,314.159265358979
2018-02-10T16:07:31Z,85701.0767936028
2018-02-12T10:44:53Z,152320.119809301
2018-02-12T10:49:13Z,47.1238898038469
2018-02-12T10:58:23Z,7539.8223686155
2018-02-12T11:05:45Z,205146.000279413
2018-02-12T11:26:25Z,127020.874169943
2018-02-12T11:30:21Z,213.628300444106
2018-02-12T11:41:01Z,38674.8905212825
2018-02-12T11:44:00Z,595.017648589907
2018-02-13T09:19:20Z,31415.9265358979
2018-02-13T11:48:22Z,314.159265358979
2018-02-13T11:51:09Z,193374.452606413
2018-02-13T11:54:57Z,147.65485471872
2018-02-13T11:56:38Z,152320.119809301
2018-02-13T12:00:24Z,47.1238898038469
2018-02-13T12:43:57Z,145326.93456241
2018-02-13T12:48:19Z,128.805298797182
2018-02-13T12:55:55Z,171854.542929322
2018-02-13T12:59:39Z,933.053018116169
2018-02-13T13:01:03Z,171854.542929322
2018-02-13T13:04:32Z,304.73448739821
2018-02-13T13:19:46Z,41029.2000558827
2018-02-13T13:21:40Z,125.663706143592
2018-02-13T13:30:59Z,159278.747537003
2018-02-13T13:46:58Z,181898.214642849
2018-02-13T13:51:36Z,314.159265358979
2018-02-13T14:44:13Z,30464.0239618602
2018-02-13T14:47:38Z,9.42477796076938
